step,day,field,title,unit,domain,n_columns,rmse,relative_rmse_percent,mean_abs_error,max_abs_error,max_index,max_lat,max_lon,max_torch,max_fortran,torch_swe_at_max,fortran_swe_at_max,torch_snow_fraction_at_max,fortran_snow_fraction_at_max
128,16.0,soil_t_l2,"Soil temperature, layer 2",K,all_columns,97709,8.041210077219851e-06,3.0351369872901376e-06,6.781126222866616e-06,2.7807751962427574e-05,14490,28.350000381469727,89.6500015258789,266.4013088621699,266.4013366699219,2.2185017327067346e-06,2.218501776951598e-06,2.2185017327067344e-07,2.218501776951598e-07
128,16.0,soil_t_l3,"Soil temperature, layer 3",K,all_columns,97709,7.956534695782145e-06,3.0102414207230577e-06,6.691817279475324e-06,1.785079138016954e-05,19515,29.650001525878906,99.1500015258789,268.8017399617086,268.8017578125,4.5817855857844595e-05,4.581784742185846e-05,3.0089296756722526e-06,3.0089291793580287e-06
128,16.0,soil_t_l4,"Soil temperature, layer 4",K,all_columns,97709,7.5913599806800226e-06,2.8892685738554464e-06,6.3120226152348105e-06,1.5258783889748884e-05,4537,24.150001525878906,108.55000305175781,282.34300231933076,282.3429870605469,0.0,0.0,0.0,0.0
128,16.0,soil_w_l1,"Soil water, layer 1",kg m-2,all_columns,97709,5.5101995932496e-07,2.0383591621092127e-06,4.77358863808091e-07,3.4960172961007174e-06,14490,28.350000381469727,89.6500015258789,23.700947126541298,23.700950622558594,2.2185017327067346e-06,2.218501776951598e-06,2.2185017327067344e-07,2.218501776951598e-07
128,16.0,soil_w_l2,"Soil water, layer 2",kg m-2,all_columns,97709,2.1744822043553895e-06,2.821692216660371e-06,1.8727074051137088e-06,2.3353551071636502e-05,19515,29.650001525878906,99.1500015258789,76.78767441556279,76.78765106201172,4.5817855857844595e-05,4.581784742185846e-05,3.0089296756722526e-06,3.0089291793580287e-06
128,16.0,soil_w_l3,"Soil water, layer 3",kg m-2,all_columns,97709,4.439191300446243e-06,2.3505409718721422e-06,3.837868273867188e-06,1.9546538823078663e-05,19515,29.650001525878906,99.1500015258789,181.59163999935961,181.59165954589844,4.5817855857844595e-05,4.581784742185846e-05,3.0089296756722526e-06,3.0089291793580287e-06
128,16.0,soil_w_l4,"Soil water, layer 4",kg m-2,all_columns,97709,8.81490219585838e-06,2.9301284570197074e-06,7.634704275670743e-06,1.5257998995821254e-05,57232,38.45000076293945,87.35000610351562,299.99909973065525,299.99908447265625,0.7245562586816889,0.7245562672615051,0.06290511023462177,0.06290510953528439
128,16.0,snow_w,Snow water equivalent,kg m-2,all_columns,97709,1.6231450177994545e-07,2.4890538201203776e-06,3.1587343718375164e-08,6.89374610374216e-06,25842,31.150001525878906,116.15000915527344,132.41792986737892,132.4179229736328,132.41792986737892,132.4179229736328,1.0,1.0
128,16.0,snow_w,Snow water equivalent,kg m-2,snow_present,77555,1.8218797394468147e-07,2.489053820120378e-06,3.9795857934241625e-08,6.89374610374216e-06,25842,31.150001525878906,116.15000915527344,132.41792986737892,132.4179229736328,132.41792986737892,132.4179229736328,1.0,1.0
128,16.0,snow_w,Snow water equivalent,kg m-2,snow_fraction_gt_1e-3,61829,2.040461836450414e-07,2.4890538266032683e-06,4.990133628325227e-08,6.89374610374216e-06,25842,31.150001525878906,116.15000915527344,132.41792986737892,132.4179229736328,132.41792986737892,132.4179229736328,1.0,1.0
128,16.0,snow_t,Snow temperature,K,all_columns,97709,5.8863729227721975e-06,2.2628421676680163e-06,4.897586511120281e-06,1.525878059283059e-05,64109,39.95000076293945,83.35000610351562,264.3252105712806,264.3251953125,0.5636896139734208,0.5636895895004272,0.047790888427133936,0.0477908864324878
128,16.0,snow_t,Snow temperature,K,snow_present,77555,6.337865120072936e-06,2.4695739006816496e-06,5.21864649055993e-06,1.525878059283059e-05,64109,39.95000076293945,83.35000610351562,264.3252105712806,264.3251953125,0.5636896139734208,0.5636895895004272,0.047790888427133936,0.0477908864324878
128,16.0,snow_t,Snow temperature,K,snow_fraction_gt_1e-3,61829,6.547083541984063e-06,2.5610351806806908e-06,5.382299094570802e-06,1.525878059283059e-05,64109,39.95000076293945,83.35000610351562,264.3252105712806,264.3251953125,0.5636896139734208,0.5636895895004272,0.047790888427133936,0.0477908864324878
128,16.0,snow_rho,Snow density,kg m-3,all_columns,97709,3.1746481199964926e-06,2.477281215676389e-06,2.268240041022399e-06,1.52258933212579e-05,19648,29.650001525878906,112.45000457763672,270.5445404381692,270.5445556640625,103.6912141785397,103.69121551513672,1.0,1.0
128,16.0,snow_rho,Snow density,kg m-3,snow_present,77555,3.5633458663698667e-06,2.6492319374628642e-06,2.857681209054962e-06,1.52258933212579e-05,19648,29.650001525878906,112.45000457763672,270.5445404381692,270.5445556640625,103.6912141785397,103.69121551513672,1.0,1.0
128,16.0,snow_rho,Snow density,kg m-3,snow_fraction_gt_1e-3,61829,3.5087850647205733e-06,2.6378622221724938e-06,2.8398594959714878e-06,1.52258933212579e-05,19648,29.650001525878906,112.45000457763672,270.5445404381692,270.5445556640625,103.6912141785397,103.69121551513672,1.0,1.0
128,16.0,snow_alb,Snow albedo,1,all_columns,97709,1.8977011760455654e-08,2.706961617623604e-06,1.699250716494616e-08,2.9801690448749696e-08,61892,39.45000076293945,100.95000457763672,0.574580341576898,0.5745803117752075,0.0359970062148286,0.03599700704216957,0.0023722870913415145,0.002372287160612755
128,16.0,snow_alb,Snow albedo,1,snow_present,77555,1.749270604289786e-08,2.663203594967364e-06,1.5212585620668258e-08,2.9801690448749696e-08,61892,39.45000076293945,100.95000457763672,0.574580341576898,0.5745803117752075,0.0359970062148286,0.03599700704216957,0.0023722870913415145,0.002372287160612755
128,16.0,snow_alb,Snow albedo,1,snow_fraction_gt_1e-3,61829,1.725186394459809e-08,2.621376396189363e-06,1.4936190758636192e-08,2.9801690448749696e-08,61892,39.45000076293945,100.95000457763672,0.574580341576898,0.5745803117752075,0.0359970062148286,0.03599700704216957,0.0023722870913415145,0.002372287160612755
136,17.0,avg_skin_t,Surface temperature,K,all_columns,97709,7.550522080008382e-06,2.8864366348059782e-06,6.278178643932799e-06,1.5257867858053942e-05,31869,32.54999923706055,116.95000457763672,274.98692321869464,274.9869384765625,0.1537030411370913,0.15370303392410278,0.009396559046466527,0.009396558918453961
136,17.0,soil_t_l1,"Soil temperature, layer 1",K,all_columns,97709,7.935189960746924e-06,3.004624985925183e-06,6.667609235054349e-06,8.027755245620938e-05,14490,28.350000381469727,89.6500015258789,261.3876760701038,261.38775634765625,1.543113584768572e-06,1.543113626212289e-06,1.543113584768572e-07,1.5431136262122892e-07
136,17.0,soil_t_l2,"Soil temperature, layer 2",K,all_columns,97709,8.082230668077878e-06,3.0483091568486096e-06,6.82027707343474e-06,7.467756057621955e-05,14490,28.350000381469727,89.6500015258789,264.6564194630644,264.656494140625,1.543113584768572e-06,1.543113626212289e-06,1.543113584768572e-07,1.5431136262122892e-07
136,17.0,soil_t_l3,"Soil temperature, layer 3",K,all_columns,97709,8.02047025338625e-06,3.031761420368829e-06,6.757477776934213e-06,1.5359444034857006e-05,19515,29.650001525878906,99.1500015258789,268.9002837128216,268.9002990722656,2.2202934578530168e-05,2.220291571575217e-05,1.4581011459262994e-06,1.4580999484511322e-06
136,17.0,soil_t_l4,"Soil temperature, layer 4",K,all_columns,97709,7.595020595207949e-06,2.8901501767902707e-06,6.3247385460435346e-06,1.5258707151133422e-05,53222,37.54999923706055,84.6500015258789,256.8001251221522,256.8001403808594,0.47461259490293095,0.47461259365081787,0.047461259490293096,0.04746125936508179
136,17.0,soil_w_l1,"Soil water, layer 1",kg m-2,all_columns,97709,5.508836702687156e-07,2.0497104426155016e-06,4.773040572152059e-07,3.104531565156776e-06,14490,28.350000381469727,89.6500015258789,23.52255510774871,23.522558212280273,1.543113584768572e-06,1.543113626212289e-06,1.543113584768572e-07,1.5431136262122892e-07
136,17.0,soil_w_l2,"Soil water, layer 2",kg m-2,all_columns,97709,2.1549726354648924e-06,2.8041666845946074e-06,1.8543338391480059e-06,2.046205634087528e-05,19515,29.650001525878906,99.1500015258789,76.08681245424384,76.0867919921875,2.2202934578530168e-05,2.220291571575217e-05,1.4581011459262994e-06,1.4580999484511322e-06
136,17.0,soil_w_l3,"Soil water, layer 3",kg m-2,all_columns,97709,4.441947265411738e-06,2.3510264502748745e-06,3.837737080724825e-06,2.9908311688586764e-05,19515,29.650001525878906,99.1500015258789,181.85264648328987,181.85267639160156,2.2202934578530168e-05,2.220291571575217e-05,1.4581011459262994e-06,1.4580999484511322e-06
136,17.0,soil_w_l4,"Soil water, layer 4",kg m-2,all_columns,97709,8.819251359515907e-06,2.9308486895990254e-06,7.639665266979953e-06,1.5258535427165043e-05,71563,41.45000076293945,101.6500015258789,299.7610321047458,299.76104736328125,0.5171207049451504,0.5171207189559937,0.03676890921436577,0.03676891155146255
136,17.0,snow_w,Snow water equivalent,kg m-2,all_columns,97709,1.6056842506939947e-07,2.6060169621782297e-06,3.228752006705878e-08,7.468114517905633e-06,26272,31.25,116.15000915527344,130.5037611302239,130.50375366210938,130.5037611302239,130.50375366210938,1.0,1.0
136,17.0,snow_w,Snow water equivalent,kg m-2,snow_present,78715,1.7889519752259195e-07,2.60601696217823e-06,4.007852750522743e-08,7.468114517905633e-06,26272,31.25,116.15000915527344,130.5037611302239,130.50375366210938,130.5037611302239,130.50375366210938,1.0,1.0
136,17.0,snow_w,Snow water equivalent,kg m-2,snow_fraction_gt_1e-3,65812,1.9564775622641283e-07,2.606016977156717e-06,4.792452179472452e-08,7.468114517905633e-06,26272,31.25,116.15000915527344,130.5037611302239,130.50375366210938,130.5037611302239,130.50375366210938,1.0,1.0
136,17.0,snow_t,Snow temperature,K,all_columns,97709,5.490370618218736e-06,2.1297279353172205e-06,4.601289435419002e-06,1.5257741324603558e-05,35695,33.54999923706055,80.85000610351562,266.9947357167257,266.9947204589844,0.16825948157529919,0.16825948655605316,0.013560717645443405,0.013560717902824346
136,17.0,snow_t,Snow temperature,K,snow_present,78715,5.846527814558398e-06,2.3022312824986766e-06,4.827914431196928e-06,1.5257741324603558e-05,35695,33.54999923706055,80.85000610351562,266.9947357167257,266.9947204589844,0.16825948157529919,0.16825948655605316,0.013560717645443405,0.013560717902824346
136,17.0,snow_t,Snow temperature,K,snow_fraction_gt_1e-3,65812,5.9602496936579336e-06,2.36545864676166e-06,4.901103495795748e-06,1.5257741324603558e-05,35695,33.54999923706055,80.85000610351562,266.9947357167257,266.9947204589844,0.16825948157529919,0.16825948655605316,0.013560717645443405,0.013560717902824346
136,17.0,snow_rho,Snow density,kg m-3,all_columns,97709,3.1095241105774546e-06,2.4619971529141757e-06,2.2080883572008337e-06,1.4869062283651147e-05,19252,29.549999237060547,112.15000915527344,278.52873268953147,278.52874755859375,112.86388811025179,112.8638916015625,1.0,1.0
136,17.0,snow_rho,Snow density,kg m-3,snow_present,78715,3.464435362821712e-06,2.627279132225511e-06,2.740902055437163e-06,1.4869062283651147e-05,19252,29.549999237060547,112.15000915527344,278.52873268953147,278.52874755859375,112.86388811025179,112.8638916015625,1.0,1.0
136,17.0,snow_rho,Snow density,kg m-3,snow_fraction_gt_1e-3,65812,3.406308904308308e-06,2.615625764595247e-06,2.7140592885647915e-06,1.4869062283651147e-05,19252,29.549999237060547,112.15000915527344,278.52873268953147,278.52874755859375,112.86388811025179,112.8638916015625,1.0,1.0
136,17.0,snow_alb,Snow albedo,1,all_columns,97709,1.8910940862543484e-08,2.7043449998067815e-06,1.6936706042829467e-08,2.980198232638287e-08,48843,36.54999923706055,117.75,0.5769432485107008,0.5769432783126831,0.002276825727013982,0.0022768257185816765,0.00015156956434805987,0.00015156956255065599
136,17.0,snow_alb,Snow albedo,1,snow_present,78715,1.7514420360196822e-08,2.662741705417109e-06,1.5270486707381884e-08,2.980198232638287e-08,48843,36.54999923706055,117.75,0.5769432485107008,0.5769432783126831,0.002276825727013982,0.0022768257185816765,0.00015156956434805987,0.00015156956255065599
136,17.0,snow_alb,Snow albedo,1,snow_fraction_gt_1e-3,65812,1.727829900124172e-08,2.62358764683455e-06,1.5013572743801707e-08,2.9801758172354198e-08,85139,44.95000076293945,117.85000610351562,0.6574815809721073,0.6574815511703491,0.9508674295461034,0.9508674144744873,0.06305864777891301,0.0630586443889172
144,18.0,avg_skin_t,Surface temperature,K,all_columns,97709,7.344190409655559e-06,2.810198143621079e-06,6.079291865816763e-06,1.5258109726801194e-05,82724,44.25,93.85000610351562,257.79768371649965,257.7976989746094,0.020706000188252558,0.020705999806523323,0.001379387470124109,0.0013793874484634412
144,18.0,soil_t_l1,"Soil temperature, layer 1",K,all_columns,97709,7.878325101754202e-06,2.98358102334091e-06,6.604351669383165e-06,7.355213273285699e-05,19515,29.650001525878906,99.1500015258789,267.0119754076015,267.01190185546875,7.649766364614324e-06,7.649742656212766e-06,7.649766364614325e-07,7.649742656212766e-07
144,18.0,soil_t_l2,"Soil temperature, layer 2",K,all_columns,97709,8.045373701867748e-06,3.0342961391277232e-06,6.778850652249153e-06,8.673951430182569e-05,19515,29.650001525878906,99.1500015258789,271.2150220422487,271.2149353027344,7.649766364614324e-06,7.649742656212766e-06,7.649766364614325e-07,7.649742656212766e-07
144,18.0,soil_t_l3,"Soil temperature, layer 3",K,all_columns,97709,8.01991160234134e-06,3.0294025233346747e-06,6.7555790927613066e-06,2.471840286943916e-05,14490,28.350000381469727,89.6500015258789,265.46338470542526,265.4634094238281,1.0848333506429406e-06,1.084833343156788e-06,1.0848333506429407e-07,1.084833343156788e-07
144,18.0,soil_t_l4,"Soil temperature, layer 4",K,all_columns,97709,7.608458271367572e-06,2.8947095734598583e-06,6.335603018577917e-06,1.52586284229983e-05,15640,28.650001525878906,94.1500015258789,272.4009857176128,272.4009704589844,0.012296550491894364,0.012296550907194614,0.0010673419665322432,0.0010673420203474934
144,18.0,soil_w_l1,"Soil water, layer 1",kg m-2,all_columns,97709,5.523937002164133e-07,2.0639940602740686e-06,4.773921871341609e-07,1.3042685928610354e-05,19515,29.650001525878906,99.1500015258789,23.712127376792374,23.712114334106445,7.649766364614324e-06,7.649742656212766e-06,7.649766364614325e-07,7.649742656212766e-07
144,18.0,soil_w_l2,"Soil water, layer 2",kg m-2,all_columns,97709,2.153367106119106e-06,2.81055145578388e-06,1.8475724151298735e-06,4.163943856383412e-05,19515,29.650001525878906,99.1500015258789,75.030857408413,75.03089904785156,7.649766364614324e-06,7.649742656212766e-06,7.649766364614325e-07,7.649742656212766e-07
144,18.0,soil_w_l3,"Soil water, layer 3",kg m-2,all_columns,97709,4.4299543966172466e-06,2.3440586847296488e-06,3.8270112366354226e-06,2.5230437927348248e-05,19515,29.650001525878906,99.1500015258789,182.391886192352,182.39186096191406,7.649766364614324e-06,7.649742656212766e-06,7.649766364614325e-07,7.649742656212766e-07
144,18.0,soil_w_l4,"Soil water, layer 4",kg m-2,all_columns,97709,8.813012678620857e-06,2.928054827386379e-06,7.639289200304015e-06,1.5258494897807395e-05,10900,27.049999237060547,110.85000610351562,302.4688568118176,302.4688720703125,0.0,0.0,0.0,0.0
144,18.0,snow_w,Snow water equivalent,kg m-2,all_columns,97709,1.5256650987197607e-07,2.596135348499972e-06,2.924973596007584e-08,7.57198688461358e-06,13028,27.850000381469727,115.65000915527344,166.44695276241657,166.4469451904297,166.44695276241657,166.4469451904297,1.0,1.0
144,18.0,snow_w,Snow water equivalent,kg m-2,snow_present,77980,1.7077916280264165e-07,2.5961353484999717e-06,3.664994159200127e-08,7.57198688461358e-06,13028,27.850000381469727,115.65000915527344,166.44695276241657,166.4469451904297,166.44695276241657,166.4469451904297,1.0,1.0
144,18.0,snow_w,Snow water equivalent,kg m-2,snow_fraction_gt_1e-3,61324,1.925799510276042e-07,2.596134419975735e-06,4.6584537795608245e-08,7.57198688461358e-06,13028,27.850000381469727,115.65000915527344,166.44695276241657,166.4469451904297,166.44695276241657,166.4469451904297,1.0,1.0
144,18.0,snow_t,Snow temperature,K,all_columns,97709,5.487638039453436e-06,2.1236430660174595e-06,4.587461693773923e-06,2.788595335800892e-05,24391,30.850000381469727,99.75,254.16310382791383,254.1631317138672,0.012326720968259973,0.012326680123806,0.0008000894412540505,0.0008000867874411912
144,18.0,snow_t,Snow temperature,K,snow_present,77980,5.860040535114739e-06,2.3022196659863455e-06,4.821576548743592e-06,2.788595335800892e-05,24391,30.850000381469727,99.75,254.16310382791383,254.1631317138672,0.012326720968259973,0.012326680123806,0.0008000894412540505,0.0008000867874411912
144,18.0,snow_t,Snow temperature,K,snow_fraction_gt_1e-3,61324,6.007596792536745e-06,2.3754847553518065e-06,4.91902409782508e-06,2.1663461950538476e-05,56696,38.35000228881836,77.1500015258789,261.9808743326318,261.98089599609375,0.14105398114732834,0.1410539746284485,0.011474237054213287,0.011474236046061964
144,18.0,snow_rho,Snow density,kg m-3,all_columns,97709,0.02369682532577988,0.017947353292733583,0.0001881368791326867,3.024000251038558,10441,26.850000381469727,112.05000305175781,103.02400025103856,100.0,0.0,0.0,0.0,0.0
144,18.0,snow_rho,Snow density,kg m-3,snow_present,77980,3.761526962290028e-06,2.7066300444759213e-06,3.0605905900670083e-06,1.514192439344697e-05,19251,29.549999237060547,112.05000305175781,270.98866283659123,270.9886779785156,68.28353383375709,68.28353118896484,1.0,1.0
144,18.0,snow_rho,Snow density,kg m-3,snow_fraction_gt_1e-3,61324,3.783522529123456e-06,2.723156981455739e-06,3.1323169757819723e-06,1.514192439344697e-05,19251,29.549999237060547,112.05000305175781,270.98866283659123,270.9886779785156,68.28353383375709,68.28353118896484,1.0,1.0
144,18.0,snow_alb,Snow albedo,1,all_columns,97709,1.903261048497784e-08,2.7431981756831055e-06,1.707072628828642e-08,2.9801822565289626e-08,70070,41.150001525878906,99.25,0.5707159936433068,0.5707160234451294,0.07274469318733984,0.0727446898818016,0.0060170636652974625,0.006017063332748021
144,18.0,snow_alb,Snow albedo,1,snow_present,77980,1.761013068852549e-08,2.7161064085492184e-06,1.5359384007589986e-08,2.9801822565289626e-08,70070,41.150001525878906,99.25,0.5707159936433068,0.5707160234451294,0.07274469318733984,0.0727446898818016,0.0060170636652974625,0.006017063332748021
144,18.0,snow_alb,Snow albedo,1,snow_fraction_gt_1e-3,61324,1.7236647604003764e-08,2.6733734865280567e-06,1.4943630737197668e-08,2.9801822565289626e-08,70070,41.150001525878906,99.25,0.5707159936433068,0.5707160234451294,0.07274469318733984,0.0727446898818016,0.0060170636652974625,0.006017063332748021
152,19.0,avg_skin_t,Surface temperature,K,all_columns,97709,7.311745581488521e-06,2.7984406742347752e-06,6.0470584077463805e-06,1.5258484268088068e-05,3486,23.650001525878906,109.45000457763672,284.87840270965614,284.8783874511719,0.0,0.0,0.0,0.0
152,19.0,soil_t_l1,"Soil temperature, layer 1",K,all_columns,97709,7.908445804755783e-06,2.994336765714228e-06,6.538484816259596e-06,0.00031132129930711017,19515,29.650001525878906,99.1500015258789,267.13037723926806,267.13006591796875,6.7106648264920305e-06,6.710641173413023e-06,6.710664826492031e-07,6.710641173413024e-07
152,19.0,soil_t_l2,"Soil temperature, layer 2",K,all_columns,97709,8.045042272997387e-06,3.032201799532081e-06,6.736555352073336e-06,0.00023137379446325212,14490,28.350000381469727,89.6500015258789,265.7514165754243,265.75164794921875,6.103048504817434e-07,6.103048235672759e-07,6.103048504817435e-08,6.10304823567276e-08
152,19.0,soil_t_l3,"Soil temperature, layer 3",K,all_columns,97709,8.035021826963492e-06,3.033081338017735e-06,6.772401139259636e-06,5.774296158733705e-05,14490,28.350000381469727,89.6500015258789,265.43860192500716,265.43865966796875,6.103048504817434e-07,6.103048235672759e-07,6.103048504817435e-08,6.10304823567276e-08
152,19.0,soil_t_l4,"Soil temperature, layer 4",K,all_columns,97709,7.6285354084382485e-06,2.901761293712102e-06,6.354136963655031e-06,1.5258770361015195e-05,27595,31.549999237060547,119.65000915527344,273.98365783693276,273.9836730957031,0.0,0.0,0.0,0.0
152,19.0,soil_w_l1,"Soil water, layer 1",kg m-2,all_columns,97709,5.512235091952557e-07,2.070937763133764e-06,4.7582463936701093e-07,1.3662466841424248e-05,19515,29.650001525878906,99.1500015258789,23.353586507925826,23.353572845458984,6.7106648264920305e-06,6.710641173413023e-06,6.710664826492031e-07,6.710641173413024e-07
152,19.0,soil_w_l2,"Soil water, layer 2",kg m-2,all_columns,97709,2.1626842064147973e-06,2.830238373096198e-06,1.8418413385046503e-06,8.789505608319814e-05,19515,29.650001525878906,99.1500015258789,74.12352355513923,74.12361145019531,6.7106648264920305e-06,6.710641173413023e-06,6.710664826492031e-07,6.710641173413024e-07
152,19.0,soil_w_l3,"Soil water, layer 3",kg m-2,all_columns,97709,4.435459815931509e-06,2.3464892847985903e-06,3.828849934546863e-06,7.534265782283e-05,19515,29.650001525878906,99.1500015258789,182.82946682215,182.8293914794922,6.7106648264920305e-06,6.710641173413023e-06,6.710664826492031e-07,6.710641173413024e-07
152,19.0,soil_w_l4,"Soil water, layer 4",kg m-2,all_columns,97709,8.805435619401868e-06,2.9248107589660286e-06,7.626905065815422e-06,1.5258110522609059e-05,68747,40.85000228881836,114.05000305175781,299.9963531500926,299.9963684082031,0.03584710260744264,0.035847101360559464,0.00272911873401802,0.002729118748815807
152,19.0,snow_w,Snow water equivalent,kg m-2,all_columns,97709,1.4183221871644905e-07,2.513740793707672e-06,2.6420131118191705e-08,6.0452360628460156e-06,25414,31.049999237060547,116.25,146.7860657321077,146.78607177734375,146.7860657321077,146.78607177734375,1.0,1.0
152,19.0,snow_w,Snow water equivalent,kg m-2,snow_present,77565,1.5918761739232753e-07,2.513740793707672e-06,3.3281564958769e-08,6.0452360628460156e-06,25414,31.049999237060547,116.25,146.7860657321077,146.78607177734375,146.7860657321077,146.78607177734375,1.0,1.0
152,19.0,snow_w,Snow water equivalent,kg m-2,snow_fraction_gt_1e-3,56796,1.8602999701590256e-07,2.5137391340882105e-06,4.5425999131268576e-08,6.0452360628460156e-06,25414,31.049999237060547,116.25,146.7860657321077,146.78607177734375,146.7860657321077,146.78607177734375,1.0,1.0
152,19.0,snow_t,Snow temperature,K,all_columns,97709,5.498121139706759e-06,2.12972759593549e-06,4.595537758058907e-06,6.87921934456881e-05,24391,30.850000381469727,99.75,251.37386309257218,251.37393188476562,0.00578209439916475,0.005782043561339378,0.0003752969347215894,0.00037529364751140865
152,19.0,snow_t,Snow temperature,K,snow_present,77565,5.881932199819519e-06,2.3146221533699777e-06,4.8379535622510335e-06,6.87921934456881e-05,24391,30.850000381469727,99.75,251.37386309257218,251.37393188476562,0.00578209439916475,0.005782043561339378,0.0003752969347215894,0.00037529364751140865
152,19.0,snow_t,Snow temperature,K,snow_fraction_gt_1e-3,56796,5.892650532682345e-06,2.3403322762520817e-06,4.830561865257911e-06,1.5257078757713316e-05,29619,32.04999923706055,106.75,267.25941467114126,267.2593994140625,0.030451372144421163,0.030451372265815735,0.002027794804467212,0.0020277947856629872
152,19.0,snow_rho,Snow density,kg m-3,all_columns,97709,0.009674189011163428,0.007087872807073456,3.36731632497941e-05,3.024000238987327,23736,30.650001525878906,118.05000305175781,103.02400023898733,100.0,1.6940658945086007e-21,1.6940658945086007e-21,1.6443410181888045e-22,1.6940658945086008e-22
152,19.0,snow_rho,Snow density,kg m-3,snow_present,77565,4.125940382393176e-06,2.8559949713379716e-06,3.4315847223206983e-06,1.52107572262139e-05,20838,29.950000762939453,112.25,263.62837224041465,263.6283874511719,48.509147683850436,48.50914764404297,1.0,1.0
152,19.0,snow_rho,Snow density,kg m-3,snow_fraction_gt_1e-3,56796,4.209417561530969e-06,2.8904743364833536e-06,3.5808752443417527e-06,1.52107572262139e-05,20838,29.950000762939453,112.25,263.62837224041465,263.6283874511719,48.509147683850436,48.50914764404297,1.0,1.0
152,19.0,snow_alb,Snow albedo,1,all_columns,97709,1.9041532079502677e-08,2.76704644876294e-06,1.706587806999855e-08,2.9802276091395186e-08,75740,42.35000228881836,96.25,0.616979926824616,0.6169799566268921,0.00018539142580515925,0.00018539142911322415,1.2140434040028366e-05,1.2140434212934765e-05
152,19.0,snow_alb,Snow albedo,1,snow_present,77565,1.7581977472569238e-08,2.7495222244459525e-06,1.53064185953057e-08,2.9802276091395186e-08,75740,42.35000228881836,96.25,0.616979926824616,0.6169799566268921,0.00018539142580515925,0.00018539142911322415,1.2140434040028366e-05,1.2140434212934765e-05
152,19.0,snow_alb,Snow albedo,1,snow_fraction_gt_1e-3,56796,1.720513528143588e-08,2.7140644772704383e-06,1.4903579019711585e-08,2.9801002332519033e-08,57525,38.45000076293945,116.65000915527344,0.6289729177938612,0.6289728879928589,0.030339065598998818,0.030339065939188004,0.0020213147995786084,0.002021314755021439
160,20.0,avg_skin_t,Surface temperature,K,all_columns,97709,7.271245426251556e-06,2.7866800458484825e-06,6.017936825349228e-06,1.5258452208399831e-05,66572,40.45000076293945,87.85000610351562,257.8930511471241,257.8930358886719,0.0007837908203902623,0.000783790834248066,5.178387762533678e-05,5.17838786399557e-05
160,20.0,soil_t_l1,"Soil temperature, layer 1",K,all_columns,97709,7.843274189586786e-06,2.9715718512228193e-06,6.4909252787042626e-06,0.00030458422168067045,14490,28.350000381469727,89.6500015258789,261.81417905835644,261.8144836425781,3.390438246013271e-07,3.3904382235050434e-07,3.390438246013271e-08,3.390438223505043e-08
160,20.0,soil_t_l2,"Soil temperature, layer 2",K,all_columns,97709,8.020451207749152e-06,3.0230907370172063e-06,6.6937966048460565e-06,0.0002699070451512853,14490,28.350000381469727,89.6500015258789,265.13937853045485,265.1396484375,3.390438246013271e-07,3.3904382235050434e-07,3.390438246013271e-08,3.390438223505043e-08
160,20.0,soil_t_l3,"Soil temperature, layer 3",K,all_columns,97709,8.04889539150211e-06,3.0367358777548657e-06,6.784336677408054e-06,7.970957477709817e-05,14490,28.350000381469727,89.6500015258789,265.5168270287065,265.51690673828125,3.390438246013271e-07,3.3904382235050434e-07,3.390438246013271e-08,3.390438223505043e-08
160,20.0,soil_t_l4,"Soil temperature, layer 4",K,all_columns,97709,7.633111182169092e-06,2.902889901269868e-06,6.361234644766467e-06,1.5258426174113993e-05,69118,40.95000076293945,101.95000457763672,258.3525848392301,258.35260009765625,0.009457154526557782,0.00945715419948101,0.0006196851172654316,0.0006196850939076905
160,20.0,soil_w_l1,"Soil water, layer 1",kg m-2,all_columns,97709,5.504588978961052e-07,2.0754051525637433e-06,4.7457283089091787e-07,1.4642737177439358e-05,19515,29.650001525878906,99.1500015258789,23.061835626623896,23.06182098388672,5.256071043405907e-06,5.256047643342754e-06,5.256071043405907e-07,5.256047643342754e-07
160,20.0,soil_w_l2,"Soil water, layer 2",kg m-2,all_columns,97709,2.188973372670892e-06,2.87137382543977e-06,1.8357129733754812e-06,0.00014521922595633896,19515,29.650001525878906,99.1500015258789,73.36531803760998,73.36546325683594,5.256071043405907e-06,5.256047643342754e-06,5.256071043405907e-07,5.256047643342754e-07
160,20.0,soil_w_l3,"Soil water, layer 3",kg m-2,all_columns,97709,4.4379149173023985e-06,2.3474101462160852e-06,3.819001214834909e-06,0.00013486188055367165,19515,29.650001525878906,99.1500015258789,183.15882626813055,183.15869140625,5.256071043405907e-06,5.256047643342754e-06,5.256071043405907e-07,5.256047643342754e-07
160,20.0,soil_w_l4,"Soil water, layer 4",kg m-2,all_columns,97709,8.805099367022636e-06,2.9239726530933673e-06,7.628226124252225e-06,1.5258785936111963e-05,83311,44.45000076293945,83.25,299.9942779541047,299.9942932128906,3.651961046287498,3.651961088180542,0.2491427285888006,0.24914272418376285
160,20.0,snow_w,Snow water equivalent,kg m-2,all_columns,97709,1.4405995457665082e-07,2.6536902992597314e-06,2.4883402212373147e-08,6.926468273604769e-06,24985,30.950000762939453,116.35000610351562,140.3407370920864,140.3407440185547,140.3407370920864,140.3407440185547,1.0,1.0
